0,1
0,"[340, 4786, 459, 249, 4727, 355, 4787, 4710, 310, 248, 4470, 325]"
2,[324]
8,[4785]
9,[293]
10,[4815]
12,[235]
14,[4500]
15,[4620]
16,[429]
17,[4891]
19,[4830]
21,[4680]
22,[309]
23,[519]
24,[4695]
25,[247]
26,[504]
27,[4576]
28,[4816]
29,[4876]
30,[190]
31,[173]
32,[4711]
33,[4742]
34,[129]
35,[535]
36,[4650]
37,[4757]
38,[4712]
39,[4606]
40,[278]
41,[550]
42,[4485]
43,[4800]
44,[159]
45,[580]
46,[4846]
47,[4906]
48,[220]
49,[4726]
50,[263]
51,[4515]
52,[4665]
53,[4861]
54,[4771]
55,[233]
56,[308]
57,[489]
58,[205]
59,[144]
60,[4741]
61,[158]
62,[218]
63,[4725]
64,[341]
65,[565]
66,[400]
67,[4936]
68,[415]
69,[264]
70,[250]
71,[460]
72,[4772]
73,[326]
74,[474]
75,[311]
76,[339]
77,[203]
78,[4530]
79,[4801]
80,[356]
1,"[4637, 4635, 4636]"
3,[443]
4,[174]
5,[623]
6,[369]
7,[669]
11,[473]
13,[564]
18,[608]
20,[4638]
