0,1
0,"[3035, 3170, 902, 3140, 1065, 947, 946, 900, 3424, 901, 3259]"
2,[3155]
3,[856]
5,[931]
6,[2914]
8,[961]
9,[871]
10,[3320]
11,[1170]
12,[1020]
15,[3425]
16,[3350]
17,[916]
18,[3169]
19,[1080]
20,[3050]
22,[3110]
24,[886]
28,[915]
29,[3289]
30,[1200]
31,[990]
32,[3334]
33,[1140]
34,[3080]
35,[3364]
36,[1110]
37,[3020]
38,[1155]
39,[3379]
40,[3319]
41,[3244]
42,[3064]
43,[917]
44,[872]
45,[3079]
46,[3095]
47,[3409]
48,[945]
49,[932]
50,[962]
51,[2959]
52,[3214]
53,[812]
54,[3184]
55,[3124]
56,[1021]
57,[3199]
58,[2990]
59,[841]
60,[1081]
61,[1050]
62,[1066]
63,[3335]
64,[3125]
65,[3305]
66,[3439]
67,[3154]
68,[1215]
69,[1185]
70,[842]
71,[3019]
72,[3258]
73,[857]
74,[1096]
75,[3065]
76,[948]
77,[3304]
78,[827]
79,[3171]
80,[3423]
81,[903]
82,[887]
1,"[870, 3049]"
4,[3034]
7,[3048]
13,[1035]
14,[3004]
21,[930]
23,[975]
25,[3139]
26,[1005]
27,[960]
