0,1
0,[211]
48,[3255]
1,[5662]
3,[1334]
2,[4455]
29,[203]
4,[3334]
96,[767]
5,"[833, 818, 4563, 4564]"
6,"[4743, 730, 728, 729]"
11,"[4622, 652, 654, 653]"
19,"[4457, 863, 4458]"
20,"[787, 788, 4698, 789]"
21,"[4489, 4488, 593, 4487]"
22,"[4472, 848, 4473]"
24,"[832, 4413, 4414]"
26,"[637, 4593, 639, 638]"
32,"[802, 4548, 803]"
36,"[908, 4518, 4519]"
40,"[4533, 4534, 878]"
50,"[817, 4428, 4429]"
56,"[713, 714, 4758]"
61,"[684, 683]"
67,"[4713, 698, 699]"
68,"[893, 4579, 4578]"
76,"[4504, 773, 4503]"
78,"[758, 4683, 759]"
87,"[669, 668]"
92,"[4608, 743, 744]"
7,[3484]
66,[3499]
8,[2537]
10,[3433]
9,[3023]
31,[1650]
12,[540]
53,[3032]
13,[4882]
55,[1405]
14,[1572]
89,[5258]
15,[2458]
82,[2459]
16,[5158]
46,[5157]
17,[4835]
58,[4834]
18,[2366]
77,[5037]
23,[3373]
81,[2492]
25,[2321]
93,[2320]
27,[5391]
35,[1348]
28,[2813]
83,[4634]
30,[5707]
62,[5722]
33,[3186]
84,[3187]
34,[431]
94,[446]
37,[4768]
45,[2439]
38,[601]
49,[602]
39,[5186]
90,[2307]
41,[327]
79,[5131]
42,[3973]
57,[2600]
43,[3443]
65,[3428]
44,[5366]
52,[2158]
47,[4205]
64,[1056]
51,[3532]
85,[1352]
54,[5596]
97,[5595]
59,[4173]
98,[696]
60,[1559]
63,[5663]
69,[4722]
72,[4737]
70,[3369]
71,[1906]
73,[174]
74,[175]
75,[4956]
86,[1271]
80,[1672]
91,[4343]
88,[753]
95,[3588]
