0,1
0,"[4768, 2649, 4769]"
1,[4678]
3,[2439]
5,[2454]
6,[4753]
8,[2395]
9,[2499]
19,[2634]
20,"[2650, 4799]"
21,[2725]
22,[4724]
24,[4754]
26,[4604]
27,[4663]
29,[2575]
35,"[4798, 2409]"
28,[2574]
2,[2440]
4,[4677]
30,[4723]
31,[2469]
32,[4662]
7,[2380]
34,[4812]
10,[2514]
36,[2500]
37,"[2515, 4843]"
11,[4874]
38,[2635]
12,[2516]
39,[5008]
13,[4948]
40,"[2530, 2531]"
14,[4557]
41,"[4558, 2529]"
15,"[2768, 4499]"
16,[2693]
42,"[2663, 4559]"
17,[4529]
43,"[2678, 4454]"
18,[2633]
44,[4514]
46,"[2619, 4828]"
47,"[4814, 4813]"
48,"[4859, 2830]"
23,[2679]
49,"[2770, 2769]"
50,[4709]
25,[2694]
51,[2664]
52,[4619]
53,[2709]
54,[2559]
55,[4693]
56,"[4738, 2604]"
57,[2484]
58,[4647]
33,[2424]
59,[2334]
60,"[2364, 4692]"
61,"[4857, 2365]"
62,[2485]
63,[4888]
64,[2590]
65,"[2605, 4964]"
66,"[2546, 4993]"
67,[2545]
68,[2544]
69,"[2543, 4483]"
70,[4484]
45,[2618]
71,[2738]
72,"[4544, 2739]"
73,"[2740, 4829]"
74,"[2844, 2845]"
75,[2829]
76,[4679]
77,[2784]
78,[4694]
79,[2724]
80,[4664]
