0,1
0,[3471]
60,[1337]
2,[4256]
72,[2167]
79,[2182]
3,[2195]
22,[3911]
4,[3824]
59,[2735]
5,[4387]
23,[1432]
6,[2487]
75,[5263]
7,[5226]
78,[5225]
9,[4211]
12,[2091]
50,[2076]
66,[4226]
10,[2985]
32,[180]
67,[195]
11,[2372]
45,[3358]
13,[2346]
15,[4017]
65,[4002]
14,[4212]
54,[4227]
55,[2256]
71,[2361]
16,[2594]
37,[5593]
17,[2332]
70,[4317]
76,[4242]
80,[4302]
82,[2317]
84,[4257]
18,[4347]
56,[2287]
61,[4346]
81,[2302]
21,[3980]
41,[1055]
25,[4040]
35,[936]
39,[4025]
26,[574]
31,[3708]
38,[589]
28,[5605]
58,[2024]
29,"[4182, 2347]"
77,[2271]
30,[2472]
34,[2437]
52,[2452]
47,[4159]
53,"[921, 3994]"
85,[4144]
86,[951]
42,[357]
46,[5161]
44,[3667]
48,[1413]
49,[4272]
68,[2467]
63,[4333]
64,[4348]
57,[1224]
87,[1223]
74,[4331]
62,[4122]
73,[2122]
83,[2107]
1,[3897]
8,[3547]
19,[4153]
20,[476]
24,[4811]
27,[577]
33,[5709]
36,[1985]
40,[2737]
43,[284]
51,[670]
69,[4512]
88,[4425]
89,[3905]
90,[619]
