0,1
0,[3566]
1,[2283]
3,[2193]
5,[2148]
9,[2133]
12,[2208]
13,[2163]
14,[2178]
16,[2298]
17,[2237]
18,[2222]
19,[3567]
21,[2252]
23,[3565]
76,[2267]
2,[3596]
4,[3671]
6,[3581]
7,[2238]
8,[3611]
10,[3717]
11,[2209]
15,[3521]
20,[3568]
22,[2072]
24,[2057]
25,[3460]
26,[2013]
27,[3550]
28,[1983]
29,[3580]
30,[1998]
31,[1997]
32,[3430]
33,[1952]
34,[3505]
35,[1862]
36,[3520]
37,[1938]
38,[3685]
39,[1893]
40,[3655]
41,[3654]
42,[1863]
43,[3670]
44,[1834]
45,[1849]
46,[3729]
47,[1908]
48,[1909]
49,[3924]
50,[1894]
51,[3790]
52,[3805]
53,[1999]
54,[3745]
55,[2058]
56,[3625]
57,[3624]
58,[1743]
59,[3639]
60,[1713]
61,[3714]
62,[1728]
63,[1727]
64,[1726]
65,[3249]
66,[3250]
67,[1951]
68,[3220]
69,[3221]
70,[3236]
71,[2236]
72,[3386]
73,[3371]
74,[2207]
75,[3416]
