0,1
0,"[5478, 614, 613]"
1,[5552]
2,"[5658, 674]"
3,[629]
6,[5447]
8,[688]
9,[5372]
10,[5387]
11,"[493, 5417]"
15,[703]
17,[5508]
20,"[5404, 5403, 5402]"
21,"[5283, 643, 642]"
23,[5432]
24,"[584, 5582]"
26,[5567]
27,[599]
29,"[627, 5493, 628]"
4,[5313]
5,[673]
28,"[5463, 5462]"
7,[508]
30,"[5222, 507]"
32,[568]
33,"[598, 5357]"
12,[5416]
34,[5356]
13,"[418, 417]"
35,[373]
14,"[5237, 5236]"
36,"[657, 5341, 5342]"
37,[5238]
16,[704]
38,"[5343, 807]"
40,[5509]
18,[5344]
19,[898]
41,"[5510, 987, 988]"
42,[5374]
43,[928]
22,[5298]
44,[5284]
45,[5299]
46,"[523, 5327]"
25,[539]
47,[524]
48,[5522]
49,[554]
50,"[5596, 5597]"
51,[419]
52,[5492]
31,[5297]
53,"[478, 477]"
54,[5282]
55,[553]
56,[5252]
57,"[5206, 462]"
58,"[372, 5191]"
59,"[537, 5192]"
60,"[747, 5193]"
39,[808]
61,"[868, 867]"
62,[5479]
63,[823]
64,[5419]
65,[943]
66,[5254]
67,[897]
68,[882]
69,"[433, 432]"
70,"[5537, 5536]"
71,[5521]
72,"[5507, 448]"
73,[569]
74,[5477]
75,[463]
76,[5371]
77,[403]
78,"[447, 5312]"
79,[5251]
80,[357]
81,[5176]
82,[5177]
83,"[5178, 852]"
84,"[853, 5464]"
85,[929]
86,[5434]
87,[883]
88,[5359]
89,[972]
90,[5209]
91,[5194]
