0,1
0,"[5085, 207]"
1,[5100]
3,[161]
4,[176]
6,[101]
10,[5235]
12,[5190]
14,[5205]
15,[237]
16,[5160]
17,[266]
18,[5175]
20,[206]
21,[146]
22,"[5055, 131]"
24,"[5115, 42]"
2,[116]
23,"[41, 4965]"
5,[5070]
7,[5040]
26,"[102, 103]"
8,[251]
28,"[253, 252]"
9,[5475]
29,"[148, 5415]"
11,[222]
30,[147]
13,[327]
32,[192]
34,"[5311, 282]"
35,[238]
37,"[5146, 357]"
19,[5176]
38,[296]
40,[4920]
41,[145]
42,"[4890, 221]"
43,[4966]
25,"[43, 5326, 5325]"
44,"[5116, 311]"
45,"[312, 313]"
27,[5430]
46,"[5445, 5446]"
47,[178]
48,[5370]
49,[193]
31,[5130]
50,[5280]
51,[177]
33,"[267, 5220]"
52,"[5145, 132]"
53,[5265]
54,[223]
36,[5281]
55,[5296]
56,"[5191, 342]"
57,[387]
39,[5056]
58,[5071]
59,[446]
60,[70]
61,[4935]
62,[4936]
63,[371]
64,"[372, 373]"
65,[5401]
66,[328]
67,[5385]
68,[163]
69,"[58, 5310]"
70,[5295]
71,[162]
72,[5250]
73,[208]
74,[5340]
75,[297]
76,[5236]
77,[5221]
78,[417]
79,[5102]
